block_height,elapsed_time
293,13m39.185211142s
294,7m58.803523908s
295,10m39.86358416s
296,4m35.385256234s
297,33m37.405170695s
298,6m58.457775855s
299,6m20.101492151s
300,3m24.560661338s
301,1m40.247756535s
302,17m37.037841756s
303,8m59.496498329s
304,16m44.355706074s
305,1m59.072664233s
306,8m2.083777308s
307,24m17.270877402s
308,1m35.423784784s
309,5m13.740814552s
310,12.037055795s
311,6m13.874555559s
312,13m46.18494812s
313,13m37.173746752s
314,26m11.674783274s
315,15m13.210714135s
316,4m38.848678371s
317,10m13.621819606s
318,1.490498756s
319,1m22.798033031s
320,6m12.022893702s
321,13m30.908377028s
322,7m41.099942493s
323,9.118606676s
324,12m27.720687251s
325,4m53.770233866s
326,4m35.497254444s
327,20m19.066534446s
328,2m32.162417139s
329,28m45.440762149s
330,5m29.067607643s
331,9m58.896650372s
332,14m19.426747068s
333,12m15.388748742s
334,1m9.30256031s
335,29.474601306s
336,39.00874436s
337,8m52.571964028s
338,47.877884976s
339,15m24.008114171s
340,9m32.493562818s
341,24.355090982s
342,4m0.774425644s
343,5m27.923082671s
344,8m56.602462701s
345,30.666820221s
346,4m15.267274321s
347,18.620294013s
348,7m29.880543887s
349,47m1.57934889s
350,7m53.144499931s
351,4m8.49658846s
352,1m54.354915938s
353,13m1.946282608s
354,18m12.183009818s
355,12.226423742s
356,2m19.242632334s
357,7.836363923s
358,12m36.984541195s
359,6m18.229523602s
360,16m10.566688518s
361,9m1.344453141s
362,15m28.840748974s
363,37m3.745958757s
364,4m14.493091664s
365,16.37592158s
